final_state	final_gen	BL_start	start_pop_tot	start_pond_pop	colonies_at_BL_start	colonies_at_end	BL_peak	total_ponds
95	3	15	14	461	1	8	10	0	96
96	3	13	7	521	1	4	7	1	75
97	3	12	8	428	1	4	4	1	69
98	3	15	8	292	1	10	21	1	117
99	3	15	12	219	1	8	8	1	86
100	3	13	7	214	1	5	4	1	137
101	3	12	11	209	3	8	7	0	72
102	3	9	5	385	1	6	12	1	98
103	3	27	14	224	1	11	30	1	118
104	3	18	13	231	1	7	19	1	135
105	3	10	9	525	2	6	8	0	99
106	3	8	5	280	1	2	3	1	52
107	3	6	5	354	1	5	7	0	128
108	3	12	5	273	1	5	10	1	66
109	3	22	6	260	1	5	19	4	122
110	3	18	5	540	1	5	21	1	124
111	3	7	5	371	1	4	4	1	55
112	3	12	6	209	2	6	13	1	120
113	3	25	6	262	1	6	25	1	96
114	3	16	14	386	1	9	10	1	63
115	3	28	17	336	2	8	26	8	108
116	3	278	8	363	1	4	51	305	51
117	3	23	12	247	2	9	19	3	136
118	3	29	14	202	1	13	40	1	125
119	3	10	6	227	2	8	12	1	68
120	3	14	12	378	1	8	9	1	116
121	3	13	12	480	1	7	6	0	138
122	3	14	10	336	1	6	10	1	96
123	3	17	13	341	2	5	6	1	107
124	3	23	6	501	1	11	45	6	120
125	3	8	5	282	1	6	8	1	67
126	3	27	6	452	3	5	13	1	58
127	3	11	5	249	3	7	17	1	124
128	3	14	8	226	1	7	13	1	113
129	3	21	5	236	1	5	30	10	128
130	3	30	15	305	1	11	17	1	53
131	3	15	13	205	1	9	9	1	88
132	3	8	6	238	1	9	10	1	99
133	3	8	6	437	1	11	14	1	146
134	3	13	7	274	1	6	8	1	94
135	3	11	9	428	1	8	12	1	117
136	3	11	9	219	1	11	10	1	97
137	3	6	5	358	1	9	9	0	112
138	3	6	5	225	1	8	8	0	65
139	3	19	17	282	1	8	10	1	150
140	3	15	7	220	1	5	11	1	86
141	3	31	6	370	2	6	45	64	103
142	3	18	10	226	1	6	10	1	85
143	3	11	10	217	1	11	11	0	147
144	3	9	6	342	1	11	14	1	148
145	3	19	5	288	1	7	13	1	81
146	3	9	8	374	1	6	9	0	148
147	3	15	7	296	1	5	6	1	68
148	3	7	6	260	1	4	3	0	63
149	3	12	9	410	1	6	9	1	135
150	3	13	6	315	2	7	23	1	147
151	3	11	5	363	1	9	18	1	148
152	3	9	8	254	2	9	11	0	145
153	3	17	10	291	2	8	17	1	150
154	3	17	16	640	1	8	12	0	108
155	3	14	8	328	1	4	7	1	64
156	3	9	7	463	1	6	5	1	101
157	3	36	24	296	1	6	8	11	56
158	3	12	6	678	1	8	16	1	111
159	3	12	10	358	1	7	12	1	114
160	3	16	8	370	1	8	20	1	103
161	3	15	8	215	1	4	7	1	71
162	3	21	6	239	1	4	17	1	111
163	3	13	12	355	1	13	13	0	94
164	3	10	7	225	1	9	9	1	72
165	3	30	23	202	1	9	12	1	87
166	3	23	6	368	2	6	19	9	99
167	3	12	8	338	1	6	7	1	97
168	3	9	8	234	2	9	11	0	88
169	3	11	9	247	2	3	3	0	50
170	3	11	7	213	3	5	8	1	77
171	3	9	8	247	2	12	12	0	113
172	3	22	18	946	1	7	7	1	52
173	3	13	10	254	1	9	14	1	60
174	3	18	14	269	2	13	18	1	124
175	3	10	5	313	1	10	19	1	120
176	3	8	6	363	1	6	8	1	136
177	3	19	6	290	1	9	28	1	146
178	3	16	14	245	1	9	8	1	97
179	3	12	5	254	1	9	22	1	138
180	3	21	5	403	1	4	17	1	72
181	3	9	7	205	1	10	11	1	84
182	3	24	22	530	2	11	13	1	107
183	3	11	10	400	1	9	8	0	118
184	3	22	18	212	1	4	4	1	74
185	3	19	8	421	1	7	13	1	95
186	3	19	14	216	1	8	12	1	80
187	3	13	6	382	2	5	11	1	79
188	3	17	15	279	2	4	4	0	78
189	3	18	11	249	1	6	15	1	81
190	3	7	5	442	1	6	9	1	122
191	3	25	10	211	1	5	18	1	104
192	3	15	5	352	1	7	25	1	129
193	3	10	8	256	1	8	10	1	79
194	3	15	5	307	1	9	20	1	141
195	3	25	7	237	1	6	18	6	58
196	3	9	8	221	1	6	7	0	124
197	4	25	0	0	0	0	6	0	95
198	3	18	10	517	1	5	14	1	110
199	3	12	6	342	1	7	14	1	66
200	3	36	14	264	1	6	51	3	126
201	3	14	7	800	2	10	15	1	130
202	3	9	6	271	2	6	8	1	53
203	3	44	7	200	2	4	58	97	102
204	3	6	5	459	1	11	11	0	112
205	3	21	8	205	1	10	24	1	113
206	3	17	16	279	1	8	9	0	115
207	3	9	7	566	1	13	18	1	126
208	3	20	12	297	1	8	14	1	108
209	3	30	8	332	1	8	24	43	91
210	3	8	5	241	1	7	10	1	64
211	3	7	5	366	3	9	14	1	50
212	3	11	9	244	1	9	13	1	108
213	3	10	8	225	1	8	11	1	127
214	3	13	11	343	1	12	12	1	131
215	4	25	0	0	0	0	5	0	112
216	3	8	7	641	1	7	6	0	76
217	3	15	8	315	1	6	9	1	138
218	3	9	8	222	1	3	3	0	52
219	3	15	10	255	1	5	6	1	64
220	3	43	7	264	2	6	68	120	108
221	3	10	7	295	1	5	5	1	50
222	3	8	5	308	2	5	7	1	67
223	3	18	10	263	1	12	23	1	120
224	3	10	9	306	1	8	9	0	64
225	3	28	21	213	1	3	3	1	82
226	3	17	11	368	4	12	16	1	150
227	3	10	9	380	1	9	11	0	91
228	3	14	12	231	1	9	9	1	147
229	3	9	7	419	1	3	3	1	70
230	3	12	9	217	1	5	7	1	53
231	3	32	5	236	1	6	57	4	126
232	3	13	5	326	1	6	16	1	71
233	3	8	6	274	1	4	4	1	90
234	3	20	15	427	2	8	16	1	134
235	3	48	22	577	2	12	72	1	149
236	3	37	17	277	2	7	26	13	84
237	3	8	6	264	1	4	7	1	135
238	3	17	5	278	1	4	9	1	74
239	3	10	9	224	1	6	6	0	115
240	3	9	6	501	2	6	6	1	64
241	3	10	6	373	4	3	7	1	93
242	3	8	7	297	3	6	6	0	71
243	3	27	19	267	1	5	6	1	60
244	4	25	0	0	0	0	4	0	63
245	3	14	11	319	2	6	7	1	112
246	3	9	7	379	2	8	11	0	125
247	3	11	9	302	1	10	15	1	130
248	3	15	5	207	1	6	16	1	150
249	3	7	5	223	1	12	12	1	135
250	3	18	10	324	1	9	15	1	125
251	3	13	10	208	1	8	9	1	75
252	1	24	0	0	0	0	0	0	58
253	3	14	5	506	2	7	19	1	99
254	3	11	7	207	1	5	5	1	90
255	3	25	10	201	1	5	13	1	50
256	3	21	11	387	1	13	29	1	114
257	3	17	16	224	4	12	11	0	138
258	3	13	5	300	2	7	19	5	118
259	3	15	7	206	1	9	12	1	93
260	3	29	11	331	1	10	49	4	92
261	3	22	13	205	1	10	22	1	98
262	3	26	21	479	1	8	12	1	90
263	3	16	11	205	1	8	14	1	113
264	3	7	6	335	1	7	10	0	145
265	3	10	7	319	1	12	12	1	118
266	3	8	7	213	1	7	7	0	91
267	3	10	5	241	1	6	13	1	136
268	3	9	6	329	2	3	3	1	70
269	3	9	6	588	1	8	12	1	86
270	3	10	9	368	3	6	6	0	103
271	3	8	7	265	2	5	5	0	56
272	4	25	0	0	0	0	10	0	140
273	3	15	8	271	2	6	10	1	71
274	3	14	9	243	1	10	17	1	116
275	3	69	10	247	1	5	61	278	70
276	3	18	5	338	1	10	29	1	138
277	3	16	11	275	1	9	13	1	57
278	3	14	9	201	1	6	8	1	99
279	4	25	0	0	0	0	5	0	84
280	3	16	12	258	2	13	18	1	149
281	3	10	9	267	2	5	7	0	68
282	3	17	16	311	1	9	13	0	124
283	3	9	5	218	1	4	3	1	62
284	3	8	7	400	1	12	12	0	141
285	3	27	13	206	1	7	27	1	137
286	3	11	9	244	2	10	14	1	128
287	4	25	0	0	0	0	5	0	65
288	3	12	5	246	2	6	11	1	80
289	3	15	7	427	1	5	9	1	114
290	3	17	13	311	1	6	8	1	68
291	3	23	5	532	1	11	36	1	116
292	3	15	13	257	2	6	7	1	81
293	3	9	6	452	1	11	15	1	140
294	3	7	5	345	1	7	7	1	133
295	3	17	12	292	1	4	4	1	56
296	3	36	22	461	1	8	14	1	134
297	3	18	12	203	3	4	11	1	86
298	3	21	5	218	1	9	35	1	142
299	3	36	11	233	1	14	56	25	126
300	3	124	6	605	1	4	102	382	102
301	3	11	8	217	1	10	13	1	117
302	3	23	12	210	1	8	24	1	116
303	3	7	5	394	1	7	7	1	133
304	3	9	6	330	2	7	11	1	122
305	3	11	5	274	1	7	9	1	140
306	3	23	11	228	1	5	16	7	55
307	3	13	9	330	2	6	11	1	109
308	3	10	8	234	1	7	8	1	81
309	3	15	9	269	1	12	18	1	137
310	3	12	5	232	1	4	7	1	55
311	3	14	7	296	2	8	13	1	72
312	3	22	5	261	1	6	36	1	115
313	3	18	10	239	4	10	21	14	80
314	3	30	6	493	1	5	15	4	56
315	3	23	20	264	1	9	17	1	116
316	3	7	5	215	1	4	9	1	62
317	3	7	5	302	1	4	7	1	78
318	3	20	7	216	1	5	11	1	90
319	3	19	13	331	1	10	15	1	69
320	3	14	7	226	1	5	9	1	61
321	3	20	6	238	1	10	39	1	150
322	3	10	6	317	2	6	10	1	54
323	3	20	7	208	1	8	24	1	131
324	3	42	10	249	1	10	27	85	150
325	3	19	17	267	1	3	3	1	50
326	3	17	8	357	1	7	11	1	103
327	3	14	11	272	1	5	9	1	74
328	3	8	5	277	1	9	10	1	111
329	3	10	9	254	1	7	7	0	106
330	3	19	8	318	1	9	19	1	95
331	3	10	9	1114	1	7	7	0	108
332	3	12	7	404	1	4	5	1	62
333	3	10	7	228	1	9	14	1	89
334	3	18	12	296	2	6	11	1	71
335	3	39	7	222	2	5	82	95	131
336	3	22	14	274	1	8	20	1	90
337	3	7	5	271	1	6	8	1	133
338	3	15	10	273	1	10	19	1	95
339	3	28	23	225	1	3	3	1	68
340	3	15	7	255	2	7	12	3	107
341	3	22	6	377	1	5	24	1	116
342	3	10	5	361	2	7	15	0	106
343	3	24	7	222	1	6	55	1	143
344	3	40	11	384	1	8	12	55	69
345	4	25	0	0	0	0	4	0	122
346	3	26	23	284	1	10	17	1	113
347	3	21	8	236	1	11	36	1	138
348	3	9	5	313	1	5	10	1	134
349	3	9	7	311	2	8	9	1	79
350	3	8	7	551	1	5	6	0	138
351	3	12	7	249	1	8	12	1	81
352	3	51	7	358	1	10	71	110	108
353	3	13	8	496	2	4	6	1	53
354	3	22	10	522	1	10	26	1	100
355	3	18	7	237	1	8	27	1	88
356	3	27	5	208	2	7	48	31	138
357	3	7	6	226	1	5	5	0	69
358	3	8	6	453	2	5	5	1	76
359	3	19	10	278	1	8	14	1	80
360	3	27	14	312	1	9	14	1	85
361	3	7	6	200	1	6	5	0	94
362	3	27	9	316	1	8	33	2	124
363	3	10	6	509	1	7	10	1	73
364	3	16	9	279	1	5	6	1	67
365	3	10	9	258	1	7	7	0	95
366	3	6	5	259	1	6	6	0	90
367	3	13	10	262	1	7	9	1	75
368	3	89	10	202	3	8	128	414	128
369	3	11	9	256	1	7	6	1	112
370	3	15	6	206	1	7	15	1	67
371	3	18	13	230	1	8	16	1	96
372	3	14	5	368	1	9	16	1	100
373	3	7	5	203	3	6	6	0	123
374	3	7	5	217	1	9	12	1	124
375	3	12	9	204	1	9	9	1	138
376	3	15	11	349	1	10	10	1	121
377	3	28	6	408	1	5	32	1	97
378	3	8	5	231	1	8	11	1	96
379	3	25	12	513	2	7	16	1	104
380	3	23	10	222	2	8	24	1	121
381	3	23	10	332	1	5	20	1	92
382	3	12	6	285	1	8	12	1	134
383	3	10	8	202	3	8	9	1	134
384	3	10	5	206	1	6	6	1	51
385	3	9	5	224	1	9	16	1	133
386	3	9	6	267	1	10	13	1	94
387	3	10	9	238	4	11	10	0	113
388	3	18	12	225	1	11	23	1	92
389	3	21	9	373	1	11	40	1	140
390	3	11	5	449	1	7	17	1	140
391	3	11	8	326	5	4	6	1	103
392	3	12	8	201	1	7	11	1	97
393	3	19	7	283	1	13	29	1	148
394	3	15	7	240	1	11	16	1	97
395	3	12	8	277	2	10	15	1	88
396	3	17	7	334	1	6	12	1	66
397	3	9	5	265	1	7	9	1	58
398	3	7	6	369	1	11	10	0	141
399	3	21	15	532	2	7	10	1	90
400	3	8	7	219	1	6	7	0	77
401	3	31	13	200	2	10	32	11	84
402	3	6	5	218	2	7	8	0	111
403	3	11	9	303	1	6	8	1	50
404	3	15	11	271	2	10	13	1	139
405	3	12	9	366	1	9	9	1	89
406	3	8	5	358	2	5	7	0	110
407	3	31	12	240	1	10	37	6	147
408	3	12	10	241	1	5	6	1	81
409	3	9	7	270	1	8	7	1	58
410	3	14	13	303	1	14	17	0	135
411	3	13	10	211	1	8	9	1	116
412	3	9	5	279	1	4	9	1	60
413	3	14	5	503	1	8	19	1	131
414	3	21	5	275	2	6	17	1	58
415	3	11	9	740	1	7	10	1	116
416	3	12	5	259	1	3	4	1	91
417	3	19	13	225	1	9	13	1	113
418	3	15	10	317	2	5	5	1	86
419	3	11	5	219	1	8	16	1	126
420	3	10	8	598	1	4	5	1	81
421	3	13	11	200	1	5	4	1	70
422	3	13	7	202	4	3	7	1	71
423	3	11	9	205	1	7	9	1	131
424	3	10	7	219	1	12	15	1	115
425	3	21	19	404	1	13	15	1	144
426	3	19	7	279	2	6	19	1	136
427	3	23	15	247	1	13	29	1	119
428	3	16	10	251	2	9	17	1	112
429	3	9	5	440	1	9	12	1	146
430	3	19	6	455	2	8	27	1	143
431	3	15	6	594	1	9	18	1	144
432	3	17	14	293	1	10	11	1	150
433	3	6	5	201	1	5	6	0	63
434	3	8	7	218	1	5	4	0	75
435	3	24	11	269	1	5	24	1	100
436	3	45	8	331	1	9	94	21	126
437	3	20	7	262	1	5	6	17	50
438	3	7	6	536	1	5	4	0	88
439	3	13	11	211	2	10	12	0	118
440	3	9	8	291	2	5	6	0	120
441	3	10	8	736	1	8	8	1	64
442	3	18	13	427	2	7	8	1	57
443	3	10	7	406	1	5	9	1	130
444	3	11	9	871	1	4	5	1	123
445	3	11	5	457	1	7	15	1	132
446	3	6	5	423	1	7	6	0	90
447	3	10	8	212	1	5	6	1	68
448	3	19	9	245	1	6	17	1	127
449	3	10	9	209	2	7	6	0	99
450	3	18	9	318	1	8	21	1	116
451	3	29	19	254	1	11	31	1	141
452	3	18	5	209	1	7	16	1	88
453	3	9	6	257	1	6	6	1	71
454	3	15	9	350	1	10	13	1	84
455	3	21	16	306	1	7	9	1	53
456	3	12	10	400	2	15	15	1	145
457	3	28	11	395	2	15	31	23	125
458	3	13	10	212	1	10	10	1	110
459	3	11	6	332	1	9	10	1	89
460	3	7	5	303	1	11	13	1	132
461	3	23	15	277	2	6	10	1	71
462	3	9	5	282	2	5	10	1	88
463	3	7	6	238	1	5	5	0	72
464	3	9	7	650	1	5	4	1	77
465	3	24	10	221	2	5	9	1	52
466	3	13	11	289	1	7	7	1	73
467	3	13	9	321	1	7	10	1	58
468	3	35	10	225	1	8	64	4	147
469	3	19	18	207	1	5	4	0	62
470	3	28	11	274	1	10	35	1	83
471	3	13	7	592	2	9	12	1	138
472	3	32	9	261	3	8	34	18	138
473	3	10	6	283	1	6	8	1	98
474	3	17	5	302	1	8	21	1	115
475	3	8	7	205	1	4	2	0	114
476	3	10	7	209	1	9	13	1	108
477	3	10	9	361	1	10	10	0	83
478	3	9	6	245	1	5	7	1	109
479	3	6	5	315	2	9	11	0	115
480	3	8	7	455	1	3	3	0	50
481	3	18	10	220	2	7	8	1	101
482	3	11	5	408	3	7	17	1	110
483	3	27	11	212	1	9	22	1	88
484	3	15	8	246	1	6	11	1	76
485	3	34	7	243	1	9	53	92	125
486	3	13	7	219	1	12	20	1	136
487	3	9	7	331	4	3	3	1	59
488	3	37	9	488	1	5	21	26	96
489	3	18	13	268	1	8	11	1	52
490	3	17	13	245	1	4	4	1	53
491	3	6	5	235	1	7	7	0	87
492	3	12	5	225	1	4	8	1	94
493	3	22	7	275	1	8	33	1	108
494	3	22	15	579	1	5	9	1	65
495	3	11	8	371	1	4	5	1	68
496	3	36	10	205	1	4	17	53	58
497	3	26	8	598	3	7	44	15	140
498	3	8	7	321	2	6	6	0	147
499	3	8	7	278	1	11	10	0	98
500	3	8	7	519	1	2	2	0	52
501	3	23	11	343	1	9	25	1	95
502	3	19	5	269	4	8	30	1	146
503	3	6	5	286	1	13	14	0	118
504	3	9	6	271	1	7	7	1	84
505	3	11	6	206	1	9	14	1	135
506	3	10	7	238	1	6	11	1	83
507	3	10	8	231	1	11	14	1	108
508	3	7	5	347	1	8	13	1	125
509	3	23	7	260	1	12	28	1	115
510	3	12	8	253	1	9	13	1	139
511	3	8	7	209	1	10	10	0	149
512	3	24	11	303	3	7	14	5	84
513	3	12	6	380	1	6	14	1	95
514	3	16	7	723	2	9	20	1	140
515	3	15	9	349	1	8	11	1	61
516	3	38	7	572	1	9	49	47	91
517	3	32	10	253	1	15	69	14	142
518	3	20	12	255	1	8	24	1	129
519	3	13	10	341	1	8	14	1	121
520	3	11	8	223	1	6	9	1	132
521	3	11	7	290	1	8	10	1	83
522	3	7	6	360	1	4	4	0	78
523	3	9	7	275	3	10	12	0	99
524	3	68	15	449	1	8	80	254	92
525	3	26	9	240	3	5	21	1	135
526	3	13	10	339	2	7	11	1	129
527	3	23	8	238	1	5	13	6	97
528	3	10	8	280	2	5	8	0	63
529	3	14	5	317	2	7	25	1	125
530	3	11	8	303	1	12	12	1	109
531	3	15	8	381	1	11	20	1	100
532	3	9	7	318	1	9	11	1	112
533	3	50	9	214	2	6	25	28	54
534	3	12	5	266	1	10	24	1	137
535	3	16	14	258	2	4	4	0	53
536	3	16	6	228	1	4	13	1	61
537	3	13	7	326	1	5	9	1	58
538	3	10	5	259	1	5	7	1	111
539	3	20	12	207	2	5	8	7	94
540	3	15	10	241	1	8	14	1	102
541	3	16	15	231	1	8	11	0	125
542	3	9	7	644	1	6	8	1	101
543	3	25	13	248	1	6	20	1	148
544	3	23	8	236	2	8	20	1	126
545	3	11	7	230	1	9	13	1	118
546	3	10	6	225	1	8	11	1	109
547	3	8	7	325	1	4	4	0	57
548	3	15	13	243	1	13	14	1	139
549	3	10	5	275	1	6	11	1	113
550	3	14	12	417	1	7	7	1	87
551	3	9	6	689	1	4	4	1	97
552	3	16	6	292	1	4	6	1	70
553	3	26	6	263	3	5	27	1	112
554	3	9	6	234	1	5	6	1	82
555	3	9	8	228	1	9	8	0	143
556	3	15	8	252	2	5	6	1	62
557	3	25	10	223	1	6	35	15	142
558	3	11	8	217	1	8	8	1	73
559	3	22	17	312	1	8	11	1	84
560	3	13	12	279	1	7	10	0	78
561	3	21	7	621	4	10	25	7	140
562	3	9	5	202	1	6	7	1	65
563	3	21	13	295	2	10	32	1	136
564	3	34	14	219	3	8	19	23	91
565	3	7	5	219	1	9	12	1	93
566	3	9	8	250	1	9	8	0	79
567	3	9	5	483	1	9	15	1	134
568	3	10	6	248	2	5	10	1	120
569	3	7	6	200	1	7	8	0	95
570	3	9	8	205	1	9	8	0	141
571	3	6	5	242	1	8	7	0	120
572	3	8	5	451	1	9	12	1	115
573	3	27	10	218	1	3	6	10	51
574	3	12	11	300	2	6	6	0	51
575	3	8	5	221	1	4	5	1	109
576	0	1000	9	842	1	4	56	1962	56
577	3	6	5	329	1	9	8	0	140
578	3	16	8	312	1	9	16	1	81
579	3	15	8	286	1	6	9	1	106
580	3	11	6	439	1	7	11	1	93
581	3	26	7	229	1	10	54	1	132
582	3	12	8	263	2	6	10	1	139
583	3	14	13	221	1	6	6	0	106
584	3	11	6	204	1	7	8	1	120
585	3	39	17	342	2	10	33	1	86
586	3	9	5	224	2	9	17	1	127
587	3	20	8	334	1	7	25	1	149
588	3	11	5	362	1	7	18	1	144
589	3	9	8	343	1	6	7	0	89
590	3	11	5	251	1	6	13	1	145
591	3	6	5	321	1	6	5	0	64
592	3	16	5	349	1	8	30	1	140
593	3	11	6	263	1	6	15	1	130
594	3	8	7	256	1	7	7	0	106
595	3	22	15	336	1	3	2	1	63
596	3	8	5	233	1	6	8	1	106
597	3	11	10	288	1	7	8	0	96
598	3	9	7	222	1	7	10	1	139
599	3	9	5	321	1	8	15	1	124
600	3	20	15	294	1	6	10	1	93
601	3	14	5	432	2	6	10	1	136
602	3	8	5	306	2	9	11	1	122
603	3	13	6	274	1	4	10	1	55
604	3	26	10	221	2	6	23	5	67
605	3	40	6	265	1	4	29	27	63
606	3	7	5	279	1	9	14	1	126
607	3	36	21	240	1	3	5	1	52
608	3	19	15	297	1	7	8	1	77
609	3	14	11	310	3	4	6	1	54
610	3	9	8	239	1	6	8	0	50
611	3	9	5	412	1	10	13	1	142
612	4	25	0	0	0	0	3	0	89
613	3	12	9	307	2	6	11	1	102
614	3	10	5	291	1	3	3	1	80
615	3	14	7	289	1	6	12	1	97
616	3	15	9	260	1	10	15	1	106
617	3	13	9	208	2	10	19	1	146
618	3	15	9	253	1	11	24	1	118
619	3	16	8	301	4	6	17	1	141
620	3	14	8	278	2	8	13	1	65
621	3	36	9	374	1	10	49	1	114
622	3	7	6	233	1	8	10	0	143
623	3	18	12	339	2	5	10	1	90
624	3	13	8	235	1	8	12	1	108
625	3	9	8	310	1	4	5	0	104
626	3	8	6	380	1	6	8	1	135
627	3	13	10	294	1	11	18	1	125
628	3	8	6	245	1	3	5	1	56
629	3	9	8	390	1	7	8	0	71
630	3	10	7	420	3	4	7	1	57
631	3	7	6	289	1	10	8	0	143
632	3	25	16	214	1	11	19	1	147
633	3	7	6	215	1	6	7	0	144
634	3	7	6	639	1	6	6	0	62
635	3	10	6	462	2	8	10	1	109
636	3	15	9	296	1	4	7	1	86
637	3	23	21	360	2	6	6	1	50
638	3	38	8	257	2	9	67	66	128
639	3	24	5	211	1	10	51	1	138
640	3	36	10	231	1	12	33	1	141
641	3	17	5	305	1	7	15	1	95
642	3	46	9	462	1	6	36	112	73
643	3	11	9	244	1	9	7	1	73
644	3	7	6	259	1	6	6	0	139
645	3	17	6	399	1	4	5	1	56
646	3	26	10	251	1	9	47	1	145
647	3	15	5	274	1	9	24	1	121
648	3	6	5	455	1	5	5	0	112
649	3	16	15	735	1	6	5	0	112
650	3	21	7	219	2	13	52	1	129
651	3	17	9	285	1	5	12	1	59
652	3	11	8	297	1	8	12	1	144
653	3	18	12	276	1	8	15	1	113
654	3	6	5	352	2	7	7	0	67
655	3	11	7	201	2	5	7	1	61
656	3	19	9	211	1	11	27	1	121
657	3	29	12	245	3	10	17	18	101
658	3	12	8	283	2	7	9	1	126
659	3	8	7	273	1	3	2	0	55
660	3	11	7	321	1	6	9	1	70
661	3	30	11	243	3	7	38	24	127
662	3	19	16	323	1	10	9	1	101
663	3	23	7	444	1	6	18	10	60
664	3	26	14	294	2	7	38	3	136
665	3	85	8	222	1	9	129	240	129
666	3	16	8	225	1	10	22	1	115
667	3	9	7	270	1	8	9	1	135
668	3	10	9	202	1	8	7	0	62
669	3	27	9	231	3	7	50	7	113
670	3	12	6	339	1	7	10	1	100
671	3	53	13	334	1	5	26	38	64
672	3	13	7	381	1	5	10	1	67
673	3	8	7	326	1	11	9	0	122
674	3	9	8	453	1	7	6	0	58
675	3	25	12	427	1	10	32	1	106
676	3	11	10	252	2	5	10	0	129
677	3	6	5	348	1	4	6	0	74
678	3	21	14	280	1	8	17	1	72
679	3	15	13	427	1	5	5	1	65
680	3	7	5	277	1	8	9	1	108
681	3	12	8	224	1	4	6	1	69
682	4	25	0	0	0	0	4	0	86
683	3	17	13	244	2	5	7	1	115
684	3	13	9	261	1	6	7	1	115
685	3	17	10	217	1	5	8	1	105
686	3	9	8	225	1	9	10	0	92
687	3	25	6	349	2	6	38	1	143
688	3	12	5	389	1	6	8	1	55
689	3	17	14	279	1	9	14	1	80
690	3	7	5	260	1	7	6	1	94
691	3	53	12	599	1	10	29	32	54
692	4	25	0	0	0	0	6	0	59
693	3	16	11	235	2	8	8	1	66
