final_state	final_gen	BL_start	start_pop_tot	start_pond_pop	colonies_at_BL_start	colonies_at_end	BL_peak	total_ponds
2641	3	23	11	217	1	11	27	1	111
2642	3	10	9	334	2	8	9	0	99
2643	3	12	10	228	1	12	13	1	146
2644	3	62	14	320	1	9	122	221	144
2645	4	25	0	0	0	0	9	0	96
2646	3	19	16	678	1	6	7	1	65
2647	3	11	8	415	1	6	8	1	113
2648	3	26	15	1008	2	6	10	1	118
2649	3	15	13	237	1	4	4	1	78
2650	3	11	8	260	1	10	16	1	125
2651	3	38	5	233	1	5	48	23	111
2652	3	13	6	439	1	4	4	1	84
2653	3	8	7	565	1	10	11	0	141
2654	3	9	8	396	2	10	11	0	128
2655	3	9	5	264	4	4	5	0	63
2656	3	10	6	244	1	10	12	1	108
2657	3	12	6	379	2	6	9	1	57
2658	3	13	12	247	1	9	8	0	71
2659	3	9	5	268	1	12	19	1	127
2660	3	22	11	320	2	6	11	1	93
2661	3	6	5	212	1	7	7	0	117
2662	3	11	7	296	1	4	6	1	77
2663	3	20	18	332	1	7	11	1	122
2664	3	15	12	264	1	10	15	1	107
2665	3	8	7	200	2	8	9	0	149
2666	3	11	9	504	1	4	5	1	66
2667	3	12	5	254	4	7	18	1	141
2668	3	14	6	499	1	8	9	1	114
2669	3	9	8	207	1	6	6	0	121
2670	3	25	10	465	1	9	29	6	128
2671	3	28	5	261	3	8	63	1	137
2672	3	10	9	366	1	3	2	0	125
2673	3	11	6	233	1	5	9	1	77
2674	3	9	6	492	1	6	8	1	83
2675	3	11	8	319	1	8	16	1	133
2676	3	22	8	204	1	6	23	1	113
2677	3	12	9	301	1	5	11	1	51
2678	3	7	6	351	1	8	7	0	118
2679	3	15	8	226	2	6	14	1	135
2680	3	17	9	286	2	9	17	1	97
2681	3	12	10	538	1	5	5	1	70
2682	3	15	12	322	1	6	5	1	50
2683	3	15	13	278	1	12	15	1	129
2684	3	12	11	216	1	4	3	0	54
2685	3	8	5	416	1	6	8	1	72
2686	1	13	0	0	0	0	0	0	87
2687	3	8	5	336	1	7	9	1	101
2688	3	13	10	403	2	10	15	1	92
2689	3	23	16	209	1	9	14	1	126
2690	3	12	8	226	1	7	7	1	57
2691	3	10	9	397	2	12	14	0	110
2692	3	9	6	224	1	3	3	1	70
2693	3	16	15	281	1	6	7	0	58
2694	3	12	7	214	1	8	11	1	101
2695	3	11	8	264	1	7	10	1	119
2696	3	10	8	257	2	5	5	1	78
2697	3	16	15	794	1	8	8	0	51
2698	4	25	0	0	0	0	2	0	59
2699	3	128	7	307	1	7	73	364	73
2700	3	13	7	345	7	4	7	1	74
2701	3	6	5	340	1	4	4	0	87
2702	3	28	14	552	1	6	8	1	70
2703	3	13	10	356	1	10	15	1	91
2704	3	7	5	331	1	5	5	1	128
2705	3	11	10	424	1	3	2	0	50
2706	3	16	9	265	1	8	19	1	86
2707	3	8	5	370	1	7	9	1	99
2708	3	8	7	201	1	4	5	0	84
2709	3	6	5	306	1	7	8	0	102
2710	3	42	12	406	2	7	19	31	61
2711	3	9	7	205	1	7	10	1	120
2712	3	14	7	601	1	5	7	1	77
2713	3	27	17	247	4	7	13	1	82
2714	4	25	0	0	0	0	3	0	71
2715	3	54	15	386	1	8	45	48	63
2716	3	9	6	282	1	7	11	1	150
2717	3	28	10	247	1	9	42	4	135
2718	3	8	5	219	1	5	6	1	137
2719	3	9	8	200	1	8	10	0	117
2720	3	26	5	279	2	3	13	15	138
2721	3	19	12	239	2	6	7	1	149
2722	3	10	9	203	1	8	10	0	129
2723	3	18	14	350	1	5	5	1	65
2724	3	10	6	383	1	8	16	1	125
2725	3	22	10	394	1	9	15	1	50
2726	3	9	5	285	1	6	7	1	69
2727	3	17	14	406	1	7	11	1	121
2728	3	10	5	364	1	7	10	1	89
2729	3	18	17	226	1	7	5	0	81
2730	3	20	19	1003	1	6	5	0	94
2731	3	16	10	242	3	11	20	1	143
2732	3	13	7	363	2	10	15	3	111
2733	3	12	8	408	1	14	18	1	108
2734	3	8	5	258	2	7	7	1	135
2735	3	7	6	394	1	8	8	0	120
2736	3	18	8	556	4	8	15	1	90
2737	3	10	9	399	1	7	7	0	92
2738	3	7	5	237	1	4	3	1	117
2739	3	18	8	401	2	7	15	1	91
2740	3	15	5	205	1	7	30	1	143
2741	3	6	5	215	1	6	7	0	100
2742	3	24	10	257	1	9	24	1	92
2743	3	13	5	229	1	6	10	1	67
2744	3	50	8	294	2	7	35	8	63
2745	3	12	6	209	4	4	11	1	87
2746	3	39	10	624	2	4	18	52	62
2747	3	17	5	372	1	8	28	1	131
2748	3	16	15	203	2	11	11	0	51
2749	3	18	5	380	2	9	22	1	123
2750	3	59	11	289	1	9	97	249	102
2751	3	11	7	362	1	10	16	1	149
2752	3	8	5	288	1	6	8	1	85
2753	4	25	0	0	0	0	2	0	76
2754	3	11	10	278	1	8	8	0	129
2755	3	14	12	264	1	6	5	1	70
2756	3	16	8	255	1	9	18	1	87
2757	3	16	15	214	1	6	5	0	90
2758	3	17	6	545	1	8	17	1	99
2759	3	12	10	234	1	13	13	1	141
2760	3	14	7	348	2	8	12	1	96
2761	3	8	7	279	1	3	3	0	130
2762	3	12	5	225	1	8	16	1	137
2763	3	48	21	218	2	11	68	1	100
2764	3	7	5	253	2	9	10	1	83
2765	3	9	7	205	1	6	9	1	142
2766	3	16	9	248	1	6	9	1	71
2767	3	15	6	288	1	6	23	1	117
2768	3	13	7	206	2	7	11	1	100
2769	3	25	5	237	1	5	30	1	85
2770	3	7	5	247	1	4	4	1	74
2771	3	6	5	271	1	9	10	0	95
2772	3	9	6	259	4	7	8	1	73
2773	3	7	6	254	1	7	9	0	114
2774	3	8	7	241	1	7	8	0	143
2775	3	8	7	334	1	6	5	0	95
2776	3	27	16	315	1	5	6	1	71
2777	3	13	5	222	1	7	27	1	148
2778	3	16	5	370	1	5	31	1	145
2779	3	67	7	317	1	5	38	236	53
2780	3	6	5	373	2	3	3	0	58
2781	3	35	20	254	1	12	26	3	83
2782	3	18	9	217	1	8	10	1	97
2783	3	19	5	367	1	3	7	2	83
2784	3	12	11	638	1	8	9	0	82
2785	3	47	15	290	1	8	59	123	99
2786	3	19	16	306	1	5	6	1	62
2787	3	12	6	202	1	3	4	1	62
2788	3	11	7	259	2	5	8	1	72
2789	3	14	7	207	3	5	7	1	129
2790	3	28	12	310	1	9	43	1	131
2791	3	13	5	219	2	6	16	1	107
2792	3	33	9	260	1	8	27	5	85
2793	3	6	5	255	1	5	6	0	100
2794	3	17	16	252	1	12	13	0	98
2795	3	21	8	314	1	7	15	1	123
2796	3	10	7	398	2	5	5	1	79
2797	3	19	5	238	1	7	15	10	62
2798	3	7	5	260	1	4	5	1	97
2799	3	11	10	491	1	5	4	0	58
2800	3	24	6	255	2	8	34	1	126
2801	3	7	5	458	2	4	5	0	58
2802	3	23	11	332	1	14	35	1	118
2803	3	26	13	323	1	10	35	1	147
2804	3	6	5	392	1	8	6	0	127
2805	3	12	10	229	1	9	13	1	101
2806	3	14	8	236	1	10	16	1	132
2807	3	40	6	278	1	6	24	393	62
2808	3	38	6	521	1	6	33	41	125
2809	3	30	7	439	1	6	18	15	73
2810	3	12	9	437	1	4	4	1	124
2811	3	16	5	265	1	9	29	1	145
2812	3	12	7	408	1	9	12	1	118
2813	3	15	10	561	1	7	8	1	83
2814	3	12	11	275	1	6	8	0	78
2815	3	9	8	240	1	10	14	0	145
2816	3	8	5	294	1	4	4	1	86
2817	3	14	9	296	1	6	10	1	112
2818	3	12	9	264	1	7	7	1	63
2819	3	13	12	226	1	11	11	0	98
2820	3	17	11	328	1	4	9	1	66
2821	3	55	7	579	1	6	58	106	66
2822	3	10	8	319	1	7	8	1	72
2823	3	16	13	379	1	6	7	1	50
2824	3	14	13	202	1	6	5	0	67
2825	3	16	7	396	1	5	10	1	54
2826	3	10	5	237	2	7	11	1	105
2827	3	19	13	400	1	10	14	1	56
2828	3	11	10	230	1	6	5	0	71
2829	3	10	7	248	1	6	8	1	107
2830	3	17	7	256	2	6	21	1	130
2831	3	13	7	228	1	11	18	1	127
2832	3	7	6	217	1	4	3	0	71
2833	3	6	5	380	1	9	8	0	89
2834	3	12	9	218	1	8	10	1	132
2835	3	9	6	281	1	5	5	1	83
2836	3	10	8	260	1	9	10	1	110
2837	3	9	8	253	1	10	13	0	108
2838	3	11	6	260	2	9	16	1	113
2839	3	12	7	245	1	4	5	1	50
2840	3	29	9	221	3	7	38	2	109
2841	3	17	10	543	1	5	5	1	76
2842	3	19	17	247	1	4	4	1	63
2843	3	19	14	216	1	11	14	1	65
2844	3	11	9	417	1	10	10	1	110
2845	3	12	11	227	1	4	3	0	58
2846	3	8	7	300	1	10	12	0	116
2847	3	11	6	267	1	8	11	1	116
2848	3	11	6	435	1	9	21	1	119
2849	3	13	5	408	1	10	30	1	132
2850	3	19	10	243	1	6	13	1	74
2851	3	9	5	237	1	5	10	1	104
2852	3	17	9	845	1	8	11	1	75
2853	3	12	9	271	3	8	11	0	123
2854	3	24	6	241	1	10	40	13	110
2855	3	14	12	225	1	12	13	1	79
2856	3	19	5	289	1	5	20	1	125
2857	3	12	5	239	1	9	17	1	87
2858	3	27	7	311	1	11	25	8	106
2859	3	31	5	206	1	12	49	1	149
2860	3	6	5	245	2	4	4	0	57
2861	3	23	9	201	1	8	26	1	76
2862	3	14	7	214	1	5	10	1	91
2863	3	9	7	251	1	7	10	1	53
2864	3	8	7	592	1	6	5	0	50
2865	3	9	5	238	1	6	9	1	131
2866	3	14	9	245	1	9	14	1	149
2867	3	27	7	280	1	8	46	31	110
2868	3	15	6	228	1	8	26	16	121
2869	4	25	0	0	0	0	5	0	106
2870	3	16	10	286	1	5	5	1	54
2871	3	29	15	239	1	7	14	1	66
2872	3	8	5	266	1	9	9	1	57
2873	3	10	8	326	3	11	13	1	121
2874	3	9	7	238	1	11	11	1	92
2875	3	13	12	374	1	5	4	0	60
2876	3	9	5	372	1	5	6	1	85
2877	3	12	11	250	1	4	4	0	80
2878	3	15	9	474	2	7	16	2	137
2879	3	15	7	238	1	9	29	4	150
2880	3	35	8	319	1	5	21	11	74
2881	3	9	5	286	1	7	15	1	140
2882	3	12	10	252	2	6	8	0	66
2883	3	11	8	292	2	11	17	1	115
2884	4	25	0	0	0	0	7	0	72
2885	3	7	5	251	1	6	8	1	69
2886	3	15	12	273	1	10	11	1	124
2887	3	10	8	383	1	3	2	1	78
2888	3	25	5	290	1	4	27	2	111
2889	3	24	7	211	1	5	12	1	85
2890	3	14	7	317	3	8	13	1	73
2891	3	17	9	333	1	6	8	1	84
2892	3	15	13	370	1	9	12	1	51
2893	3	14	7	227	1	6	17	1	111
2894	3	10	9	207	2	7	9	0	112
2895	3	14	10	561	1	5	7	1	65
2896	3	14	5	200	1	3	9	1	105
2897	3	11	9	230	1	3	3	1	55
2898	3	14	5	221	1	7	19	1	116
2899	3	34	9	202	1	8	33	30	66
2900	4	25	0	0	0	0	3	0	143
2901	3	9	5	501	1	6	7	1	64
2902	3	8	6	219	3	7	10	1	100
2903	3	15	6	219	1	8	16	1	98
2904	3	6	5	329	1	10	10	0	69
2905	3	12	8	224	1	6	10	1	102
2906	3	14	13	207	1	12	14	0	110
2907	3	10	6	330	4	8	17	4	114
2908	3	46	5	207	1	6	72	42	134
2909	3	37	10	310	3	11	62	37	147
2910	3	23	11	331	1	8	14	1	74
2911	3	20	7	214	2	10	28	1	82
2912	3	10	6	221	3	4	6	1	91
2913	3	16	7	223	1	7	16	1	83
2914	3	7	5	217	2	8	9	1	140
2915	3	16	12	361	5	14	25	1	128
2916	3	29	10	291	1	5	19	1	69
2917	3	16	12	219	1	10	18	1	111
2918	3	24	21	304	1	9	7	1	60
2919	3	13	11	301	2	7	8	1	141
2920	3	14	10	234	1	10	15	1	89
2921	3	12	5	285	1	8	20	1	101
2922	3	20	9	231	1	6	10	1	54
2923	3	46	7	266	2	8	92	128	125
2924	3	24	10	238	1	10	29	1	123
2925	3	23	15	262	1	7	12	1	80
2926	3	34	9	339	1	4	9	13	53
2927	3	19	5	294	2	7	42	1	140
2928	3	15	7	259	1	4	5	1	58
2929	3	15	7	243	1	14	30	1	143
2930	3	14	9	297	1	7	9	1	89
2931	3	10	5	260	1	4	6	1	66
2932	3	16	7	308	1	6	8	1	93
2933	3	9	5	263	1	6	8	1	134
2934	3	12	8	251	1	8	14	1	109
2935	3	16	10	341	1	9	16	1	123
2936	3	42	10	329	1	6	26	6	98
2937	3	14	7	233	1	10	28	1	148
2938	4	25	0	0	0	0	3	0	99
2939	3	11	6	203	5	5	9	1	141
2940	3	8	6	263	1	10	13	1	93
2941	3	7	6	238	1	5	5	0	66
2942	3	10	9	259	2	8	9	0	119
2943	3	14	12	625	1	8	7	1	70
2944	3	9	5	218	1	6	6	1	80
2945	3	13	8	257	1	7	8	1	53
2946	3	12	5	208	1	4	6	1	71
2947	3	20	19	345	1	12	15	0	122
2948	3	12	8	243	1	15	21	1	93
2949	3	34	19	300	1	5	8	1	67
2950	3	13	9	284	1	5	7	1	55
2951	3	14	13	312	1	14	12	0	68
2952	3	8	6	460	1	5	7	1	69
2953	3	19	5	391	2	7	16	1	57
2954	3	10	7	240	1	6	10	1	91
2955	3	12	5	216	1	6	10	1	126
2956	3	30	15	222	1	11	34	1	143
2957	3	15	12	510	3	4	4	1	74
2958	3	22	12	529	1	2	3	1	103
2959	3	24	6	227	1	6	40	18	129
2960	3	17	15	270	1	10	11	1	94
2961	3	8	7	300	1	5	5	0	140
2962	3	21	9	221	1	4	10	1	75
2963	3	14	6	299	1	3	3	1	57
2964	3	15	14	263	1	13	13	0	147
2965	3	13	7	508	1	7	12	1	64
2966	3	12	9	282	1	8	12	1	101
2967	3	14	5	245	1	5	9	1	78
2968	3	43	6	298	1	4	23	78	54
2969	3	10	8	380	1	7	9	1	109
2970	3	7	5	217	2	10	11	1	79
2971	3	11	9	248	1	9	9	1	124
2972	3	8	7	266	2	9	8	0	132
2973	3	25	24	300	1	9	10	0	59
2974	3	35	6	271	2	4	23	106	87
2975	3	10	6	547	1	9	8	1	122
2976	3	88	10	280	2	10	141	624	141
2977	3	9	6	291	1	6	8	1	132
2978	3	9	8	280	1	3	3	0	85
2979	3	12	5	212	1	7	14	1	102
2980	3	12	11	306	1	7	6	0	53
2981	3	6	5	268	1	4	4	0	137
2982	3	12	11	317	1	11	11	0	110
2983	3	7	6	273	1	6	6	0	83
2984	3	14	9	283	1	12	16	1	102
2985	3	7	6	221	1	5	7	0	105
2986	3	12	6	379	1	7	15	1	125
2987	3	18	6	444	1	8	35	1	134
2988	3	41	11	289	1	4	11	62	55
2989	3	15	13	209	1	5	7	1	93
2990	3	13	10	250	2	4	7	1	80
2991	3	10	6	330	1	6	6	1	91
2992	3	20	9	297	3	5	11	1	68
2993	3	15	10	215	1	7	18	1	90
2994	3	9	7	240	1	9	10	1	119
2995	3	13	5	263	1	9	19	1	82
2996	3	11	10	268	1	6	6	0	90
2997	3	6	5	296	1	7	8	0	99
2998	3	24	5	253	1	3	4	8	114
2999	3	10	5	272	1	6	14	1	77
3000	3	27	21	439	1	11	16	1	92
3001	3	14	8	355	1	8	9	1	50
3002	3	6	5	340	1	4	3	0	81
3003	3	8	7	255	1	7	9	0	131
3004	3	10	9	279	1	7	8	0	103
3005	3	13	9	245	2	7	7	1	66
3006	3	26	7	569	1	7	18	21	93
3007	3	13	5	249	1	8	21	4	139
3008	3	13	12	240	1	5	4	0	88
3009	3	9	5	356	1	10	19	1	123
3010	3	10	9	266	1	8	7	0	117
3011	3	11	7	278	1	8	19	1	139
3012	3	20	10	407	1	8	17	1	106
3013	3	9	7	219	1	7	8	1	93
3014	3	7	6	605	3	7	10	0	101
3015	3	16	14	343	1	9	11	1	82
3016	3	14	6	339	1	6	15	1	147
3017	3	17	7	218	1	7	8	1	60
3018	3	15	6	289	1	12	34	1	139
3019	3	12	11	276	1	6	8	0	58
3020	3	12	8	254	1	6	10	1	133
3021	3	13	8	274	1	9	19	1	119
3022	3	13	10	220	2	3	3	1	66
3023	3	14	10	209	2	4	4	1	91
3024	3	16	7	219	2	7	25	1	133
3025	3	14	11	251	1	16	21	1	132
3026	3	8	7	206	1	11	12	0	143
3027	3	15	6	396	1	7	12	2	122
3028	3	8	7	224	2	7	7	0	76
3029	3	6	5	314	1	6	5	0	68
3030	3	20	8	229	2	8	35	1	124
3031	3	13	10	252	1	6	6	1	51
3032	3	9	8	225	1	12	12	0	138
3033	3	10	9	200	1	10	14	0	149
3034	3	29	11	458	1	5	12	1	87
3035	3	38	6	237	1	7	57	130	91
3036	3	14	13	203	2	6	7	0	94
3037	3	8	6	211	2	5	8	1	81
3038	3	10	6	269	1	10	9	1	149
3039	3	9	6	286	3	5	6	1	64
3040	3	19	5	210	1	7	18	1	69
3041	3	8	5	240	1	6	9	1	116
3042	3	8	6	401	1	4	6	1	58
3043	3	10	5	431	1	5	9	1	130
3044	3	9	6	230	1	12	16	1	122
3045	3	9	7	222	2	8	16	1	129
3046	3	10	7	302	1	8	9	1	70
3047	3	10	5	327	1	9	15	1	135
3048	3	12	9	217	1	7	11	1	98
3049	3	11	8	305	2	5	11	1	119
3050	3	36	6	244	2	6	43	62	112
3051	3	10	8	317	1	11	12	1	96
3052	3	11	6	270	1	5	8	1	85
3053	3	15	9	612	1	13	20	1	132
3054	3	16	8	245	1	11	21	1	147
3055	3	26	14	320	1	8	22	1	132
3056	3	15	12	264	1	7	8	1	61
3057	3	20	10	290	5	9	27	1	76
3058	3	10	9	202	1	9	10	0	102
3059	3	11	7	448	1	6	12	1	101
3060	3	12	6	238	1	7	8	1	132
3061	3	18	11	247	3	6	10	1	69
3062	3	32	22	380	1	6	9	4	56
3063	3	7	5	243	2	6	9	1	141
3064	3	8	7	421	1	5	4	0	57
3065	3	17	6	358	1	9	23	1	78
3066	3	35	12	234	2	8	61	34	97
3067	3	18	14	284	1	10	13	1	137
3068	3	9	5	250	1	10	15	1	127
3069	3	10	9	207	1	6	5	0	62
3070	3	16	11	213	3	7	9	1	71
3071	3	20	6	218	1	6	13	1	61
3072	3	7	5	229	3	5	9	0	87
3073	3	8	7	259	1	5	8	0	74
3074	3	10	7	358	2	5	9	1	111
3075	3	13	8	283	2	4	6	1	53
3076	3	18	14	646	1	8	9	1	70
3077	3	6	5	333	1	9	9	0	149
3078	3	9	7	213	1	6	7	1	111
3079	3	14	9	231	1	10	14	1	83
3080	3	13	11	248	1	6	8	1	65
3081	3	29	7	274	1	7	22	65	131
3082	3	30	6	205	1	11	49	1	105
3083	3	15	8	250	2	6	7	1	67
3084	3	17	10	515	1	6	11	1	119
3085	3	10	5	264	2	5	9	1	91
3086	3	15	7	289	1	6	15	1	108
3087	3	16	9	250	1	10	26	1	126
3088	3	10	5	359	1	5	12	1	143
3089	3	11	8	658	2	4	5	1	64
3090	3	13	5	248	1	5	12	1	79
3091	3	18	9	327	1	6	8	1	75
3092	3	9	7	273	1	6	7	1	59
3093	3	25	7	203	1	9	18	1	104
3094	3	18	9	294	3	8	13	1	97
3095	3	48	7	244	1	4	33	64	63
3096	3	16	11	313	2	13	18	1	132
3097	3	16	15	540	1	9	11	0	61
3098	3	10	8	293	2	6	11	1	149
3099	3	14	10	246	1	5	4	1	69
3100	3	42	8	234	1	9	98	95	149
3101	3	29	8	221	1	7	38	1	97
3102	3	14	5	210	1	5	10	1	71
3103	3	28	14	319	1	7	14	9	116
3104	3	7	6	475	1	5	7	0	105
3105	3	24	22	203	1	5	5	1	96
3106	3	14	10	425	1	7	6	1	81
3107	3	7	5	245	1	4	5	1	96
3108	3	8	7	660	1	3	3	0	82
3109	3	10	6	397	1	5	6	1	136
3110	3	8	5	205	1	6	9	1	116
3111	3	49	10	213	1	8	58	53	130
3112	3	20	5	312	1	7	19	5	88
3113	3	12	10	253	1	10	13	1	80
3114	3	9	7	405	1	4	3	1	62
3115	3	11	5	272	1	6	10	1	76
3116	3	13	12	332	1	10	10	0	94
3117	3	23	5	219	1	7	36	14	131
3118	3	11	7	299	3	6	8	1	85
3119	3	16	15	253	1	14	16	0	143
3120	3	26	10	235	1	7	22	1	65
3121	3	6	5	236	1	8	9	0	140
3122	3	13	5	249	1	7	25	1	132
3123	3	13	8	400	1	6	7	1	77
3124	3	12	7	247	1	7	14	1	114
3125	3	14	11	397	1	8	10	1	109
3126	3	16	8	431	1	7	12	1	104
3127	3	11	9	214	1	10	10	1	129
3128	3	7	5	432	1	8	10	1	121
3129	3	13	8	300	1	6	12	1	132
3130	3	7	5	421	1	6	11	1	128
3131	3	10	6	250	2	6	13	1	93
3132	3	11	8	212	1	9	10	1	73
3133	3	12	11	227	2	10	10	0	116
3134	3	11	5	420	1	7	15	1	110
3135	3	23	5	245	2	7	36	1	125
3136	3	11	9	209	1	8	9	1	83
3137	3	7	5	338	1	9	10	1	102
3138	3	7	5	277	1	7	9	1	92
3139	3	22	9	407	1	6	8	1	112
3140	3	10	8	204	1	7	6	1	103
3141	3	16	13	492	1	8	11	1	92
3142	3	13	7	217	1	6	12	1	116
3143	3	16	12	257	1	11	22	1	127
3144	3	27	8	466	1	6	19	1	87
3145	3	11	8	219	1	5	6	1	73
3146	3	17	5	454	2	4	10	1	66
3147	3	8	5	411	1	6	16	1	119
3148	3	14	13	283	1	8	10	0	87
3149	3	14	9	263	1	13	23	1	147
3150	3	10	9	238	1	7	8	0	138
3151	3	15	6	402	3	7	17	1	57
3152	3	12	8	349	1	4	4	1	79
3153	3	9	5	280	2	8	11	1	88
3154	3	9	8	250	1	6	7	0	144
3155	3	12	6	271	1	5	5	1	82
3156	3	8	7	282	1	5	5	0	137
3157	3	10	5	477	1	7	12	1	114
3158	3	17	9	201	1	7	17	1	110
3159	3	9	5	212	1	5	8	1	61
3160	3	8	6	259	1	5	6	1	56
3161	3	18	6	482	2	5	11	21	97
3162	3	8	5	233	2	4	7	1	112
3163	3	38	9	201	2	11	43	73	95
3164	3	8	5	250	2	5	7	1	94
3165	3	12	7	250	1	7	18	1	112
3166	3	80	10	277	2	5	65	102	69
3167	3	14	5	328	1	9	29	1	142
3168	3	7	5	336	1	9	13	1	149
3169	3	10	8	239	2	9	9	1	105
3170	3	19	18	200	1	8	7	0	102
3171	3	9	8	215	1	7	6	0	80
3172	3	12	9	312	1	6	8	1	117
3173	3	34	8	299	1	7	54	8	132
3174	3	7	5	303	1	6	6	1	84
3175	3	14	8	263	1	10	14	1	92
3176	3	8	7	251	1	6	6	0	54
3177	3	19	16	306	1	15	14	1	123
3178	3	18	13	524	2	4	3	1	60
3179	3	7	6	207	1	5	4	0	114
3180	3	17	5	323	1	5	16	1	61
3181	3	25	5	363	1	5	17	1	75
3182	3	30	7	211	5	6	38	9	83
3183	3	23	11	216	1	13	28	1	118
3184	3	14	9	221	1	7	10	1	89
3185	3	27	21	451	1	9	16	1	107
3186	3	76	12	527	2	7	43	58	54
3187	3	11	9	244	1	8	10	1	132
3188	3	10	9	212	2	6	6	0	103
3189	3	12	11	232	1	10	10	0	129
3190	3	8	5	250	1	6	9	1	129
3191	3	11	9	319	1	10	11	1	145
3192	3	14	9	245	1	7	10	1	59
3193	3	19	15	211	1	6	12	1	107
3194	3	11	10	280	1	9	9	0	116
3195	3	44	5	200	1	8	79	16	148
3196	3	11	5	267	2	4	9	1	137
3197	3	19	14	399	1	8	13	1	115
3198	3	14	13	220	1	11	11	0	126
3199	3	6	5	327	1	4	3	0	98
3200	3	10	7	204	1	10	12	1	116
3201	3	9	7	244	1	8	10	1	143
3202	3	18	6	365	1	9	20	1	137
3203	3	45	10	352	1	5	23	10	50
3204	3	54	9	228	1	7	80	149	101
3205	3	14	9	208	2	6	10	1	85
3206	3	12	9	242	2	6	6	1	63
3207	3	30	13	335	1	7	20	1	96
3208	3	40	8	210	1	5	32	8	62
3209	3	11	8	240	1	9	13	1	97
3210	3	7	6	207	1	13	12	0	138
3211	3	11	5	293	1	5	8	1	117
3212	3	9	5	291	2	5	8	1	62
3213	3	7	6	222	2	7	7	0	123
3214	3	12	10	496	1	6	6	1	68
3215	3	13	12	629	2	5	6	0	127
3216	3	13	9	263	1	8	9	1	73
3217	3	6	5	225	1	8	9	0	126
3218	3	16	11	345	1	7	11	1	82
3219	3	8	6	266	1	12	12	1	144
3220	3	25	10	271	1	9	21	1	57
3221	3	8	6	220	1	10	12	1	134
3222	3	10	5	235	1	5	10	1	54
3223	3	20	6	477	1	12	37	1	109
3224	3	13	9	335	1	7	10	1	62
3225	3	14	5	233	1	8	17	1	144
3226	3	24	7	572	1	5	14	1	88
3227	3	23	12	268	1	7	16	1	94
3228	3	17	12	228	1	9	14	1	105
3229	3	9	6	263	3	7	12	1	101
3230	3	8	5	203	1	5	8	1	146
3231	3	14	12	348	1	8	10	1	78
3232	3	8	7	217	2	4	4	0	68
3233	3	16	9	248	2	14	22	1	127
3234	3	9	6	201	2	7	9	1	70
3235	3	7	5	285	1	6	9	1	147
3236	3	6	5	313	2	9	9	0	109
3237	3	9	8	669	1	8	9	0	104
3238	3	62	7	215	1	7	127	120	128
3239	3	7	6	280	1	7	10	0	145
3240	3	21	5	370	1	9	45	1	148
3241	3	22	10	370	1	12	32	1	101
3242	3	11	8	222	1	8	10	1	123
3243	3	10	6	332	1	7	13	1	108
3244	3	15	9	210	2	15	18	1	150
3245	3	11	6	399	1	8	9	1	71
3246	3	22	19	531	2	13	13	1	111
3247	3	10	9	272	1	6	7	0	68
3248	3	8	7	409	1	2	1	0	55
3249	3	6	5	360	1	7	8	0	143
3250	3	17	5	435	2	4	13	1	117
3251	3	9	6	237	1	7	12	1	96
3252	3	15	10	292	1	12	12	1	126
3253	4	25	0	0	0	0	3	0	59
3254	3	15	11	204	1	9	14	1	62
3255	3	23	7	243	1	6	27	1	102
3256	3	14	10	228	1	6	7	1	54
3257	3	10	8	296	1	11	15	1	136
3258	3	11	9	225	1	10	9	1	72
3259	3	8	6	263	2	12	15	1	121
3260	3	9	5	216	1	5	8	1	78
3261	3	12	8	249	1	6	9	1	77
3262	3	7	6	220	1	5	6	0	106
3263	3	15	14	258	1	14	17	0	127
3264	3	15	5	263	1	4	11	1	87
3265	3	10	5	443	2	3	3	1	56
3266	3	26	11	308	4	6	23	1	111
3267	3	15	14	304	1	9	9	0	58
3268	3	12	10	228	2	8	13	1	83
3269	3	17	7	320	1	8	25	1	134
3270	3	9	8	266	1	5	5	0	77
3271	3	29	13	330	3	10	54	1	126
3272	3	16	8	252	1	5	9	1	133
3273	3	15	11	210	1	12	16	1	129
3274	3	18	9	299	1	5	12	3	72
3275	3	16	12	530	1	5	5	1	103
3276	3	22	9	343	1	6	14	1	75
3277	3	12	11	335	1	6	5	0	81
3278	3	13	7	254	2	13	24	1	116
3279	3	8	5	216	2	5	8	1	136
3280	3	14	11	264	1	5	7	1	127
3281	3	11	9	202	2	9	11	1	102
3282	3	13	12	379	1	5	6	0	98
3283	3	13	10	251	2	3	3	1	54
3284	3	10	8	232	1	11	12	1	132
3285	3	14	10	462	1	5	6	1	85
3286	3	14	6	399	1	6	14	1	119
3287	3	17	9	285	1	10	24	1	136
3288	3	7	6	245	2	4	5	0	56
3289	3	17	11	482	1	10	13	1	58
3290	3	15	12	271	1	5	6	1	73
3291	3	11	5	281	2	4	8	1	69
3292	3	10	6	314	1	4	4	1	77
3293	3	22	10	241	1	8	11	1	55
3294	3	27	14	262	1	8	20	1	107
3295	3	28	9	274	3	8	20	4	102
3296	3	8	6	501	1	7	9	1	100
3297	3	11	7	334	2	9	15	1	135
3298	3	25	17	225	1	6	9	1	50
3299	3	9	8	227	1	9	9	0	76
3300	3	15	10	250	3	6	11	1	127
3301	3	11	9	260	1	10	12	1	134
3302	3	21	15	205	1	7	11	1	99
3303	3	7	5	295	2	8	12	1	146
